ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands
1131,simple,ITM-50125811,,"TECLADO KLIP XTREME INALAMBRICO PLEGABLE CON PANEL TACTIL BLUETOOTH",1,0,visible,"Diseño plegable, ultradelgado y ultraliviano. Conectividad inalámbrica compatible con Bluetooth® 5.0. Panel táctil (Touchpad) integrado de alta sensibilidad.","Detalles del ProductoTECLADO KLIP XTREME INALAMBRICO PLEGABLE CON PANEL TACTIL BLUETOOTHDiseño plegable, ultradelgado y ultralivianoConectividad inalámbrica compatible con Bluetooth® 5.0Panel táctil (Touchpad) integrado de alta sensibilidadTeclado en español con 64 teclas13 teclas multimedia y de acceso rápidoAlcance inalámbrico de hasta 10 metrosBatería recargable con hasta 48 horas de uso continuoPuerto de carga USB-CTeclas silenciosas y de respuesta suaveCompatible con Windows, macOS, iOS y AndroidIndicadores LED de Mayúsculas, Bluetooth y bateríaTamaño compacto de bolsillo para máxima portabilidadIdeal para tablets, smartphones, laptops y trabajo móvil",,,taxable,,1,,,0,0,,,,,1,,,"38,99","Teclados y Mouse",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/KCK-650S-BK.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KCK-650S-BK-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KCK-650S-BK-2.webp",,,,,,,,,0,
1135,simple,ITM-92766306,,"TECLADO PRIMUS INALAMBRICO GAMER USB SWITCH MECÁNICO ROJO",1,0,visible,"Conectividad inalámbrica 2.4 GHz con receptor USB. Diseño ergonómico para mayor comodidad de uso. Distribución de teclas en español latinoamericano.","Detalles del ProductoTECLADO PRIMUS INALAMBRICO GAMER USB SWITCH MECÁNICO ROJOConectividad inalámbrica 2.4 GHz con receptor USBDiseño ergonómico para mayor comodidad de usoDistribución de teclas en español latinoamericanoTeclado de tamaño completo (full size)Tecnología Plug & Play (sin instalación de drivers)Alcance inalámbrico de hasta 10 metrosCompatible con Windows, macOS y otros sistemas operativosDiseño compacto y ligeroTeclas de perfil suave para escritura cómodaAcabado en color negroIdeal para oficina, hogar y estudioConexión estable y de baja latenciaUso práctico para trabajo diario y productividad",,,taxable,,1,,,0,0,,,,,1,,,"48,99","Teclados y Mouse",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/PKS-094S-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PKS-094S-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PKS-094S.webp",,,,,,,,,0,
1139,simple,SKU-71830471,,"TECLADO + MOUSE KLIP XTREME INALAMBRICO MODO DUAL BLUETOOTH",1,0,visible,"Combo inalámbrico de teclado y mouse. Conectividad dual: Bluetooth® 5.0 y 2.4 GHz mediante receptor USB. Emparejamiento multidispositivo de hasta 4 equipos.","Detalles del ProductoTECLADO + MOUSE KLIP XTREME INALAMBRICO MODO DUAL BLUETOOTHCombo inalámbrico de teclado y mouseConectividad dual: Bluetooth® 5.0 y 2.4 GHz mediante receptor USBEmparejamiento multidispositivo de hasta 4 equiposCambio rápido entre dispositivos con solo presionar un botónTeclado en español latinoamericano con 105 teclas16 teclas multimedia y de acceso rápidoDiseño ultradelgado y modernoTeclas silenciosas y de bajo perfilAlcance inalámbrico de hasta 10 metrosMouse con resolución ajustable de 1000 / 1200 / 1600 DPICompatible con Windows® y macOSInterruptor de encendido/apagado para ahorro de energíaConfiguración Plug & PlayIncluye baterías y receptor nano USBGarantía de 1 año",,,taxable,,1,,,0,0,,,,,1,,,"29,99","Teclados y Mouse",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/KBK-750-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KBK-750-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KBK-750-3.webp",,,,,,,,,0,
1143,simple,PRD-17201419,,"TECLADO KLIP XTREME ALAMBRICO USB MULTIMEDIA ULTRADELGADO",1,0,visible,"Teclado multimedia ultradelgado en español. 9 teclas multimedia de acceso rápido. Teclas tipo isla para una escritura cómoda y silenciosa. Garantía de 1 año.","Detalles del ProductoTECLADO KLIP XTREME ALAMBRICO USB MULTIMEDIA ULTRADELGADOTeclado multimedia ultradelgado en español9 teclas multimedia de acceso rápidoTeclas tipo isla para una escritura cómoda y silenciosaConexión USB Plug & Play4 teclas FN programablesDiseño elegante y resistentePatas ajustables para mayor ergonomíaIndicadores LED de Bloq Mayús y Bloq NumCompatible con Windows y Mac OSCable de 1,5 metros de longitudGarantía de 1 año.",,,taxable,,1,,,0,0,,,,,1,,,"13,99","Teclados y Mouse",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/KKM-252S-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KKM-252S-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KKM-252S.webp",,,,,,,,,0,
1147,simple,PRD-93743321,,"TECLADO + MOUSE KLIP XTREME INALAMBRICO MULTIMEDIA WIRELESS DUO",1,0,visible,"Tecnología inalámbrica 2.4 GHz. Diseño ultradelgado y elegante. Teclado de 104 teclas de perfil bajo. 20 teclas multimedia y de acceso rápido. Garantía de 1 año.","Detalles del ProductoTECLADO + MOUSE KLIP XTREME INALAMBRICO MULTIMEDIA WIRELESS DUOTecnología inalámbrica 2.4 GHzDiseño ultradelgado y eleganteTeclado de 104 teclas de perfil bajo20 teclas multimedia y de acceso rápidoReposamanos integrado para mayor comodidadEscritura silenciosa y de respuesta rápidaAlcance inalámbrico de hasta 10 metrosMouse ergonómico de 6 botonesDPI ajustable: 800 / 1200 / 1600Configuración Plug & Play mediante receptor USBFunción de ahorro de energía y modo reposo automáticoCompatible con Windows, macOS y LinuxGarantía de 1 año.",,,taxable,,1,,,0,0,,,,,1,,,"34,99","Teclados y Mouse",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/KBK-520-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KBK-520.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KBK-520-1.webp",,,,,,,,,0,
1151,simple,ITM-03946095,,"TECLADO + MOUSE XTECH ALAMBRICO MULTIMEDIA USB NEGRO",1,0,visible,"Teclado en español (incluye tecla Ñ). Combo completo: teclado multimedia + mouse óptico. 9 teclas multimedia de acceso rápido. Material resistente ABS + PVC.","Detalles del ProductoTECLADO + MOUSE XTECH ALAMBRICO MULTIMEDIA USB NEGROTeclado en español (incluye tecla Ñ)Combo completo: teclado multimedia + mouse óptico9 teclas multimedia de acceso rápidoMouse óptico de alta precisión de 1000 DPIConexión USB Plug & Play (no requiere instalación de drivers)Diseño ergonómico y cómodo para uso diarioTeclado de membrana de tamaño completo con 105 teclasCompatible con Windows, Chrome OS y LinuxCable de 1,35 metros tanto para teclado como para mouseColor negro, ideal para oficina, hogar y estudioMouse de 3 botones con rueda de desplazamientoMaterial resistente ABS + PVCGarantía de fábrica de 1 año",,,taxable,,1,,,0,0,,,,,1,,,"13,99","Teclados y Mouse",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/XTK-302S.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/XTK-302S-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/XTK-302S-2.webp",,,,,,,,,0,
1155,simple,SKU-70320347,,"MOUSE KLIP XTREME INALAMBRICO VERTICAL ERGONOMICO BATERIA RECARGABLE",1,0,visible,"Diseño vertical ergonómico que reduce la tensión en la muñeca. Conectividad inalámbrica 2.4 GHz con receptor USB. Mouse óptico de alta precisión.","Detalles del ProductoMOUSE KLIP XTREME INALAMBRICO VERTICAL ERGONOMICO BATERIA RECARGABLEDiseño vertical ergonómico que reduce la tensión en la muñecaConectividad inalámbrica 2.4 GHz con receptor USBMouse óptico de alta precisiónResolución ajustable: 1000 / 1200 / 1600 DPI6 botones para mayor control y productividadBatería recargable integradaCarga mediante puerto USB-CAlcance inalámbrico de hasta 10 metrosIndicador LED de cargaInterruptor de encendido/apagado para ahorro de energíaDiseño con agarre cómodo para uso prolongadoCompatible con Windows, macOS y Chrome OSIncluye cable de carga USBGarantía de 1 año",,,taxable,,1,,,0,0,,,,,1,,,"24,99","Teclados y Mouse",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/KMW-850-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KMW-850-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KMW-850-3.webp",,,,,,,,,0,
1159,simple,SKU-98410481,,"TARJETA DE VIDEO ASUS DUAL NVIDIA® GeForce RTX™ 5060 Ti 16GB GDDR7 EVO OC PCIe 5.0 C 1xHDMI/3xDP",1,0,visible,"Motor gráfico NVIDIA® GeForce RTX™ 5060 Ti. Rendimiento de la IA 759 TOPs. Estándar de autobús PCI Express 5.0. OpenGL®4.6. Memoria de vídeo 16GB GDDR7.","Detalles del ProductoTARJETA DE VIDEO ASUS DUAL NVIDIA® GeForce RTX™ 5060 Ti 16GB GDDR7 EVO OC PCIe 5.0 C 1xHDMI/3xDPMotor gráfico NVIDIA® GeForce RTX™ 5060 TiRendimiento de la IA 759 TOPsEstándar de autobús PCI Express 5.0OpenGL®4.6Memoria de vídeo 16GB GDDR7Reloj del motor Modo OC: 2632 MHz.Núcleo Cuda 4608Interfaz de memoria 128 bitsResolución máxima digital: 7680 x 4320Interfaz 1 HDMI 2.1b nativo – 3 DisplayPort 2.1b nativoFuente de alimentación recomendada 550 WConectores de alimentación 1 x 8 pines",,,taxable,,1,,,0,0,,,,,1,,,"989,99","Tarjetas de Video",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/DUAL-RTX5060TI-O16GE-4.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/DUAL-RTX5060TI-O16GE-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/DUAL-RTX5060TI-O16GE.webp",,,,,,,,,0,
1163,simple,CMP-71278296,,"TARJETA DE VIDEO ASUS PRIME NVIDIA® GeForceRTX5070TI 16GB GDDR7 OC HDMI-DP PCIe 5.0",1,0,visible,"Modelo PRIME-RTX5070TI-O16G. Motor gráfico NVIDIA® GeForce RTX™ 5070 Ti. Rendimiento de la IA 1406 TOP. Estándar de autobús PCI Express 5.0. OpenGL®4.6.","Detalles del ProductoTARJETA DE VIDEO ASUS PRIME NVIDIA® GeForceRTX5070TI 16GB GDDR7 OC HDMI-DP PCIe 5.0Modelo PRIME-RTX5070TI-O16GMotor gráfico NVIDIA® GeForce RTX™ 5070 TiRendimiento de la IA 1406 TOPEstándar de autobús PCI Express 5.0OpenGL®4.6Memoria de vídeo 16 GB GDDR7Resolución máxima digital 7680 x 4320Fuente de alimentación recomendada 750 WPines 1×16",,,taxable,,1,,,0,0,,,,,1,,,"1699,99","Tarjetas de Video",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/PRIME-RTX5070TI-O16G-4.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PRIME-RTX5070TI-O16G-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PRIME-RTX5070TI-O16G-5.webp",,,,,,,,,0,
1167,simple,CMP-51181046,,"TARJETA DE VIDEO ASUS DUAL NVIDIA® GeForceRTX 5070 12GB GDDR7 HDMI-DP PCIe 5.0",1,0,visible,"Motor gráfico: NVIDIA GeForce RTX 5070. Rendimiento de la IA: 988 TOP. Estándar de autobús: PCI express 5.0. Memoria de video: 12GB GDDR7. Núcleo de CUDA: 6144.","Detalles del ProductoTARJETA DE VIDEO ASUS DUAL NVIDIA® GeForceRTX 5070 12GB GDDR7 HDMI-DP PCIe 5.0Motor gráfico: NVIDIA GeForce RTX 5070Rendimiento de la IA: 988 TOPEstándar de autobús: PCI express 5.0Memoria de video: 12GB GDDR7Núcleo de CUDA: 6144Velocidad de la memoria: 28 GbpsInterfaz de memoria: 192 bitsResolución: 7680×4320Interfaz: 1xHDMI 2.1b nativo/ 3xDisplayport 2.1b nativo/ compatibilidad con HDCPSoporte máximo de pantalla: 4Accesorios: manual de configuración rápida/ tarjeta de agradecimiento/ cable adaptador (1 a 2)Dimensiones: 249x126x50.6mmFuente de alimentación: 750wconextores de alimentación: 1×16 pinesRanura: ranura 2.53",,,taxable,,1,,,0,0,,,,,1,,,"1189,99","Tarjetas de Video",,,"https://woostore.obayona.com/wp-content/uploads/2026/07/DUAL-RTX5070-O12G-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/DUAL-RTX5070-O12G-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/DUAL-RTX5070-O12G.webp",,,,,,,,,0,
1171,simple,SKU-76019826,,"TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5060 8GB GDRR7 OC EDITION PCIe5.0 HDMI-DP",1,0,visible,"Motor gráfico NVIDIA GeForce RTX™ 5060. Rendimiento de IA: 623 TOPs. Bus Standart: PCI Express 5.0. Open GL: 4.6. Memoria de video: 8GB GDDR7. Núcleo CUDA 3840.","Detalles del ProductoTARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5060 8GB GDRR7 OC EDITION PCIe5.0 HDMI-DPMotor gráfico NVIDIA GeForce RTX™ 5060Rendimiento de IA: 623 TOPsBus Standart: PCI Express 5.0Open GL: 4.6Memoria de video: 8GB GDDR7Reloj del motor Modo OC: 2565MHzModo predeterminado: 2535 MHz (Boost)Núcleo CUDA 3840Velocidad de la memoria 28 GbpsInterfaz de memoria 128 bitsResolución máxima digital 7680 x 4320Interfaz Sí x 1 (HDMI 2.1B nativo) Sí x 3 (DisplayPort 2.1B nativo)Compatibilidad máxima con pantalla 4",,,taxable,,1,,,0,0,,,,,1,,,"665,99","Tarjetas de Video",,,https://woostore.obayona.com/wp-content/uploads/2026/07/DUAL-RTX5060-O8G-7-1.webp,,,,,,,,,0,
1173,simple,PRD-33827609,,"TARJETA DE VIDEO ASUS PRIME GeForce RTX  5070 12GB GDDR7 OC Edition PCIe 5.0 1xHDMI/3xDP",1,0,visible,"Arquitectura NVIDIA Blackwell: Ofrece un rendimiento mejorado y eficiencia energética. GPU: NVIDIA GeForce RTX™ 5070. Memoria: 12GB GDDR7 a 28 Gbps.","Detalles del ProductoTARJETA DE VIDEO ASUS PRIME GeForce RTX 5070 12GB GDDR7 OC Edition PCIe 5.0 1xHDMI/3xDPArquitectura NVIDIA Blackwell: Ofrece un rendimiento mejorado y eficiencia energética.DLSS 4: Tecnología de supermuestreo con inteligencia artificial para mejorar la calidad visual y el rendimiento.Diseño SFF-Ready: Ideal para construcciones compactas sin comprometer el rendimiento.Refrigeración Eficiente: Los ventiladores Axial-tech proporcionan un flujo de aire optimizado y mayor durabilidad.Silencio en Funcionamiento: La tecnología 0dB permite un funcionamiento casi silencioso en tareas menos exigentes.Comx Computers+2GPU: NVIDIA GeForce RTX™ 5070Memoria: 12GB GDDR7 a 28 GbpsCUDA Cores: 6,144Interfaz de Memoria: 192-bitBus: PCI Express 5.0 x16Conectores de Video:3 x DisplayPort 2.1b1 x HDMI 2.1bConsumo Estimado: ~250W",,,taxable,,1,,,0,0,,,,,1,,,"1219,99","Tarjetas de Video",,,https://woostore.obayona.com/wp-content/uploads/2026/07/PRIME-RTX5070-O12G.webp,,,,,,,,,0,
1175,simple,PRD-97771815,,"TARJETA DE VIDEO ASUS DUAL GeForce RTX™ 3050 OC 6GB GDDR6X DOS VENTILADORES PCIe 4.0/DVI/HDMI/DP",1,0,visible,"Motor gráfico: NVIDIA® GeForce RTX™ 3050. Estándar de autobús: PCI Express 4.0. Memoria de video: 6 GB GDDR6. Núcleo CUDA: 2304. Interfaz de memoria: 96 bits.","Detalles del ProductoTARJETA DE VIDEO ASUS DUAL GeForce RTX™ 3050 OC 6GB GDDR6X DOS VENTILADORES PCIe 4.0/DVI/HDMI/DPMotor gráfico: NVIDIA® GeForce RTX™ 3050Estándar de autobús: PCI Express 4.0Memoria de video: 6 GB GDDR6Núcleo CUDA: 2304Velocidad de la memoria: 14 GbpsInterfaz de memoria: 96 bitsResolución: Máxima digital 7680 x 4320Interfaz:1 (DVI-D nativo)1 (HDMI 2.1 nativo)1 (DisplayPort 1.4a nativo)Compatibilidad con HDCP Sí (2.3)Compatibilidad máxima con pantalla: 3Software: Controlador ASUS GPU Tweak III y GeForce Game Ready y controlador StudioDimensiones: 201 x 120 x 37 mmFuente de alimentación recomendada: 450wMultiprocesadores de transmisión NVIDIA AmpereNúcleos RT de segunda generaciónNúcleos Tensor de tercera generación:Edición OC: Boost Clock 1537 MHz (modo OC)/ 1507 MHz (modo predeterminado)La resistencia al polvo IP5XUn diseño de 2 ranuras maximiza la compatibilidad y la eficiencia de enfriamientoUn soporte de acero inoxidable",,,taxable,,1,,,0,0,,,,,1,,,"349,99","Tarjetas de Video",,,https://woostore.obayona.com/wp-content/uploads/2026/07/DUAL-RTX3050-O6G.webp,,,,,,,,,0,
1177,simple,PRD-37167422,,"PROCESADOR INTEL CORE I7-13700 2.10GHz 16 NUCLEOS FCLGA1700 DDR4/DDR5",1,0,visible,"NÚMERO DE PROCESADOR I7-13700. CANTIDAD DE NÚCLEOS 16. CANTIDAD DE PERFORMANCE-CORES 8. CANTIDAD DE EFFICIENT-CORES 8. CANTIDAD DE SUBPROCESOS 24.","Detalles del ProductoPROCESADOR INTEL CORE I7-13700 2.10GHz 16 NUCLEOS FCLGA1700 DDR4/DDR5NÚMERO DE PROCESADOR I7-13700CANTIDAD DE NÚCLEOS 16CANTIDAD DE PERFORMANCE-CORES 8CANTIDAD DE EFFICIENT-CORES 8CANTIDAD DE SUBPROCESOS 24FRECUENCIA TURBO MÁXIMA 5.20 GHZFRECUENCIA DE LA TECNOLOGÍA INTEL® TURBO BOOST MAX 3.0 ‡ 5.20 GHZFRECUENCIA TURBO MÁXIMA DEL PERFORMANCE-CORE 5.10 GHZFRECUENCIA TURBO MÁXIMA DE EFFICIENT-CORE 4.10 GHZFRECUENCIA BASE DE PERFORMANCE-CORE2.10 GHZFRECUENCIA BASE DE EFFICIENT-CORE1.50 GHZCACHÉ 30 MB INTEL® SMART CACHECACHÉ L2 TOTAL24 MBPOTENCIA BASE DEL PROCESADOR 65 WPOTENCIA TURBO MÁXIMA 219 W",,,taxable,,1,,,0,0,,,,,1,,,"579,99",Procesadores,,,https://woostore.obayona.com/wp-content/uploads/2026/07/I7-13700.webp,,,,,,,,,0,
1179,simple,ITM-18324529,,"PROCESADOR AMD RYZEN 5 8500G AM5 3.5GHZ DDR5 6 NUCLEOS 12 HILOS",1,0,visible,"Nombre: AMD Ryzen 5 8500G. Formato Computadoras de escritorio. Disponibilidad regional: Global. Arquitectura de procesador: 2x Zen 4 , 4x Zen 4c. Caché L2: 6 MB.","Detalles del ProductoPROCESADOR AMD RYZEN 5 8500G AM5 3.5GHZ DDR5 6 NUCLEOS 12 HILOSNombre: AMD Ryzen 5 8500GFormato Computadoras de escritorioDisponibilidad regional: GlobalArquitectura de procesador: 2x Zen 4 , 4x Zen 4cN.º de núcleos de CPU: 6Múltiples subprocesos (SMT): SíN.º de subprocesos: 12Reloj turbo máximo : Hasta 5 GHzMax Zen4c Clock: Hasta 3.7 GHzReloj base : 3.5 GHzZen4 Base Clock: 4.1 GHzZen4c Base Clock: 3.3 GHzCaché L2: 6 MBCaché L3: 16 MBTDP predeterminada: 65WTDP configurable de AMD (cTDP): 45-65WTecnología de procesador para núcleos de CPU: TSMC 4nm FinFETTamaño del chip de procesamiento de CPU (CCD): 137mm²AMD EXPO Memory Overclocking Technology: SíPrecision Boost Overdrive: SíCompensaciones de voltaje del optimizador de curva: SíAMD Ryzen Master Support: SíSocket de CPU: AM5Supporting Chipsets: A620 , X670E , X670 , B650E , B650 , X870E , X870 , B840 , B850",,,taxable,,1,,,0,0,,,,,1,,,"248,99",Procesadores,,,https://woostore.obayona.com/wp-content/uploads/2026/07/100-100000931BOX.webp,,,,,,,,,0,
1181,simple,PRD-16595530,,"PROCESADOR AMD RYZEN 5 5600GT AM4 3.6GHZ DDR4 WRAITH STEALTH 6 NUCLEOS",1,0,visible,"AMD Ryzen™ 5 5600GT. Processor Architecture Zen 3. N.º de núcleos de CPU 6. Múltiples subprocesos (SMT) Sí. N.º de subprocesos 12. Reloj base 3.6 GHz.","Detalles del ProductoPROCESADOR AMD RYZEN 5 5600GT AM4 3.6GHZ DDR4 WRAITH STEALTH 6 NUCLEOSAMD Ryzen™ 5 5600GTProcessor Architecture Zen 3N.º de núcleos de CPU 6Múltiples subprocesos (SMT) SíN.º de subprocesos 12Reloj turbo máximo Hasta 4.6 GHzReloj base 3.6 GHzCaché L1 384 KB – Caché L2 3 MB – Caché L3 16 MBTDP predeterminada 65WTDP configurable de AMD (cTDP) 45-65WTecnología de procesador para núcleos de CPU TSMC 7nm FinFETDesbloqueado para overclocking SíSocket de CPU AM4Solución térmica (producto en caja) AMD Wraith StealthCompatibilidad con SO Windows 11 – 64-Bit Edition , Windows 10 – 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-BitPCI Express® Version PCIe® 3.0Compatibilidad con NVMe Boot , RAID0 , RAID1 , RAID10Tipo de memoria del sistema DDR4Memoria máxima 128 GBEspecificación de la memoria del sistema Hasta 3200 MT/s",,,taxable,,1,,,0,0,,,,,1,,,"229,99",Procesadores,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/100-100001488BOX.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/100-100001488BOX-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/100-100001488BOX-3.webp",,,,,,,,,0,
1185,simple,CMP-75559943,,"PROCESADOR AMD RYZEN 7 5700G AM4 3.8GHZ DDR4 WRAITH STEALTH 8 NUCLEOS",1,0,visible,"AMD Ryzen™ 7 5700G. Processor Architecture Zen 3. N.º de núcleos de CPU 8. N.º de subprocesos 16. Reloj turbo máximo Hasta 4.6 GHz. Reloj base 3.8 GHz.","Detalles del ProductoPROCESADOR AMD RYZEN 7 5700G AM4 3.8GHZ DDR4 WRAITH STEALTH 8 NUCLEOSAMD Ryzen™ 7 5700GProcessor Architecture Zen 3N.º de núcleos de CPU 8N.º de subprocesos 16Reloj turbo máximo Hasta 4.6 GHzReloj base 3.8 GHzCaché L2 4 MBCaché L3 16 MBTDP predeterminada 65WTecnología de procesador para núcleos de CPU TSMC 7nm FinFETDesbloqueado para overclocking SíSocket de CPU AM4Solución térmica (producto en caja) AMD Wraith StealthTemperatura de funcionamiento máxima (Tjmax) 95°CCompatibilidad con SO Windows 10 – 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit , Windows 11 – 64-Bit EditionPCIe® 3.0Tipo de memoria del sistema DDR4Especificación de la memoria del sistema Hasta 3200 MT/s",,,taxable,,1,,,0,0,,,,,1,,,"279,99",Procesadores,,,https://woostore.obayona.com/wp-content/uploads/2026/07/100-100000263BOX-2.webp,,,,,,,,,0,
